cent,efl node20,efl node0,efl node10,fl net5
3.640000105,6.017191887,0,7.894736767,7.5
3.910000086,5.921680927,0,7.894736767,6.400000095
4.199999809,5.15759325,0,7.236842155,6.75
3.789999962,6.112702847,0,6.25,7.099999905
3.980000019,5.58739233,0,6.907894611,7.349999905
3.700000048,4.297994137,0,6.907894611,6.050000191
3.849999905,5.444126129,0,7.894736767,6.300000191
3.910000086,5.396370411,0,7.5657897,6.599999905
3.680000067,5.15759325,0,8.223684311,5.400000095
4.079999924,4.871060371,0,7.236842155,7.349999905
3.940000057,5.58739233,0,7.5657897,6.699999809
3.940000057,5.109837532,0,7.5657897,7.25
4.079999924,5.300859451,0,6.907894611,6.5
3.809999943,5.062082291,0,7.5657897,6
3.720000029,5.635148048,0,6.25,5.050000191
3.819999933,5.109837532,0,6.578947544,6.5
4,5.58739233,0,9.868420601,7
3.910000086,5.396370411,0,6.578947544,6.699999809
3.769999981,5.444126129,0,9.539473534,6.5
3.940000057,5.396370411,0,8.881579399,6.199999809
3.75,5.205348492,0,8.223684311,6.550000191
3.880000114,5.014326572,0,7.236842155,6.800000191
3.74000001,4.823304653,0,7.236842155,7.5
3.74000001,4.966571331,0,6.25,7.449999809
3.730000019,5.34861517,0,8.552631378,7.150000095
4.050000191,5.396370411,0,5.921052456,7.25
4.380000114,6.112702847,0,7.894736767,8.100000381
3.859999895,5.491881371,0,8.223684311,6
3.880000114,5.062082291,0,8.223684311,6.349999905
4.269999981,5.682903767,0,8.881579399,7.75
3.769999981,5.062082291,0,7.236842155,6.300000191
3.779999971,4.775549412,0,7.5657897,6.5
3.970000029,5.15759325,0,7.894736767,7.25
3.630000114,5.109837532,0,7.5657897,5.699999809
3.99000001,5.444126129,0,6.578947544,7
3.670000076,5.491881371,0,6.25,6.050000191
3.690000057,5.491881371,0,5.921052456,6.099999905
3.660000086,4.966571331,0,8.223684311,6.25
3.769999981,5.682903767,0,6.907894611,7.199999809
3.849999905,5.396370411,0,7.236842155,6.800000191
3.930000067,5.34861517,0,5.921052456,6.5
4.039999962,5.396370411,0,6.25,7.699999809
3.920000076,5.491881371,0,7.236842155,7.900000095
3.809999943,5.921680927,0,6.25,5.650000095
4.21999979,5.062082291,0,5.921052456,6.800000191
3.809999943,5.778414726,0,6.907894611,7.349999905
3.519999981,5.826169968,0,7.236842155,6.550000191
4.050000191,5.444126129,0,7.5657897,7.099999905
4.260000229,5.921680927,0,7.894736767,6.199999809
4.079999924,5.25310421,0,7.894736767,7.25
3.960000038,5.730659008,0,6.907894611,6.199999809
3.640000105,4.632282734,0,6.578947544,7.150000095
3.74000001,5.15759325,0,6.578947544,6.349999905
4.139999866,5.014326572,0,6.907894611,6.699999809
4.139999866,5.34861517,0,6.578947544,7.349999905
3.819999933,5.396370411,0,7.894736767,6.949999809
3.910000086,5.873925686,0,7.894736767,6.25
3.940000057,5.396370411,0,5.921052456,7.400000095
3.660000086,5.58739233,0,5.921052456,7
3.75,5.969436646,0,7.5657897,6.150000095
3.809999943,6.255969524,0,7.5657897,6.75
3.710000038,5.730659008,0,6.578947544,6.25
4.21999979,5.300859451,0,6.25,6.199999809
3.839999914,5.921680927,0,9.539473534,7.349999905
3.680000067,5.682903767,0,5.592105389,6.300000191
3.970000029,5.062082291,0,7.236842155,6.400000095
3.539999962,6.017191887,0,5.921052456,7.400000095
3.839999914,5.539637089,0,7.5657897,6.800000191
3.460000038,5.491881371,0,7.236842155,5.650000095
3.970000029,5.539637089,0,8.223684311,5.599999905
3.99000001,5.778414726,0,4.9342103,6.449999809
4.03000021,5.921680927,0,7.894736767,6.800000191
4.090000153,6.112702847,0,7.894736767,7.449999809
4.090000153,5.34861517,0,5.263157845,6.75
3.450000048,6.064947605,0,6.25,6.449999809
3.819999933,5.826169968,0,7.236842155,6.449999809
4.130000114,6.208213806,0,5.263157845,6.800000191
3.589999914,5.300859451,0,6.25,7.050000191
4.119999886,5.873925686,0,8.223684311,6.650000095
4.070000172,5.539637089,0,7.894736767,7.25
3.819999933,5.205348492,0,7.5657897,7
3.819999933,5.873925686,0,5.921052456,6.449999809
3.900000095,5.969436646,0,7.5657897,7
3.75,5.58739233,0,7.894736767,5.599999905
3.849999905,5.539637089,0,8.552631378,8
3.920000076,5.34861517,0,7.236842155,6.449999809
4.010000229,5.539637089,0,5.921052456,6.5
3.779999971,5.444126129,0,6.578947544,6.349999905
4.059999943,5.444126129,0,7.236842155,6.75
4.019999981,5.491881371,0,4.605263233,5.650000095
3.74000001,5.58739233,0,7.236842155,7.449999809
3.839999914,5.34861517,0,5.921052456,5.699999809
3.869999886,6.446991444,0,6.907894611,5.949999809
4.039999962,5.58739233,0,6.25,7.449999809
3.720000029,5.491881371,0,7.236842155,6.25
4.039999962,5.826169968,0,6.25,6.650000095
3.839999914,5.778414726,0,7.5657897,7.349999905
4.03000021,6.017191887,0,5.921052456,7.150000095
3.720000029,5.539637089,0,6.578947544,6.900000095
4.320000172,4.918815613,0,9.210526466,6.849999905
3.710000038,6.399235725,0,6.907894611,6.949999809
3.970000029,5.15759325,0,7.5657897,7.400000095
4.059999943,5.34861517,0,6.907894611,6.699999809
3.609999895,5.300859451,0,6.578947544,6.949999809
4.159999847,5.205348492,0,6.907894611,6.599999905
3.769999981,5.539637089,0,6.578947544,5.800000191
3.970000029,5.205348492,0,9.539473534,6.449999809
4.019999981,5.34861517,0,6.25,6.25
3.75999999,6.064947605,0,6.25,6.75
3.630000114,5.444126129,0,7.236842155,5.75
4.059999943,6.399235725,0,6.578947544,6.599999905
4.28000021,5.300859451,0,7.5657897,5.900000095
3.720000029,6.064947605,0,6.578947544,5.949999809
3.799999952,5.34861517,0,6.907894611,7.949999809
3.789999962,5.109837532,0,7.236842155,8.149999619
4.019999981,5.826169968,0,7.894736767,6.699999809
3.920000076,5.444126129,0,7.5657897,6.550000191
3.849999905,5.109837532,0,7.894736767,6.75
3.869999886,5.682903767,0,7.894736767,6.699999809
3.940000057,5.826169968,0,6.578947544,6.199999809
3.819999933,5.969436646,0,5.592105389,5.900000095
3.839999914,5.682903767,0,6.25,6.599999905
3.900000095,5.300859451,0,6.578947544,7
3.950000048,5.205348492,0,8.223684311,6.75
4.090000153,5.873925686,0,4.9342103,6.400000095
4.150000095,5.396370411,0,8.881579399,6.5
3.829999924,6.064947605,0,8.881579399,6.449999809
3.970000029,5.396370411,0,9.539473534,6.050000191
3.839999914,5.730659008,0,4.605263233,6.050000191
3.769999981,5.444126129,0,6.578947544,7.150000095
3.789999962,5.491881371,0,8.223684311,6.550000191
3.660000086,5.444126129,0,8.223684311,6.25
3.799999952,5.873925686,0,6.578947544,5.5
3.849999905,5.730659008,0,5.263157845,6.800000191
3.920000076,6.017191887,0,5.921052456,6.150000095
3.960000038,6.590257645,0,5.921052456,6.449999809
4.039999962,6.494746685,0,5.921052456,5.5
3.75999999,6.160458565,0,6.25,5.949999809
4.050000191,5.300859451,33.33333206,6.578947544,5.849999905
4.059999943,4.966571331,0,5.263157845,6.099999905
3.960000038,5.25310421,0,6.578947544,5.5
3.960000038,4.536771774,0,6.25,7.150000095
3.690000057,4.775549412,0,6.25,6.949999809
4.110000134,5.826169968,0,7.894736767,5.449999809
3.799999952,5.58739233,0,5.592105389,5.800000191
3.930000067,5.34861517,0,7.5657897,6.699999809
3.769999981,5.396370411,0,7.236842155,6.300000191
3.710000038,5.58739233,0,5.592105389,6.599999905
4.360000134,5.730659008,0,7.5657897,6.5
3.579999924,6.399235725,0,6.25,6.900000095
3.75,5.635148048,0,7.5657897,7.599999905
3.819999933,6.064947605,0,7.236842155,6.349999905
4.079999924,4.871060371,0,6.25,6.300000191
4.03000021,5.58739233,0,9.210526466,6.400000095
3.680000067,5.25310421,0,4.9342103,6
3.569999933,5.491881371,0,7.236842155,7.25
4.110000134,5.921680927,0,7.236842155,6.050000191
3.859999895,6.017191887,0,6.907894611,7.349999905
3.789999962,6.160458565,0,6.907894611,6.849999905
3.839999914,4.871060371,0,9.210526466,6.550000191
3.910000086,6.160458565,0,6.25,6.099999905
4.010000229,5.396370411,0,6.578947544,6.849999905
3.970000029,5.58739233,0,6.907894611,6.25
3.849999905,4.632282734,0,7.5657897,6.300000191
3.950000048,5.205348492,0,5.921052456,6.75
3.779999971,6.017191887,0,4.605263233,7.25
3.970000029,5.014326572,0,5.263157845,6.400000095
3.720000029,5.873925686,0,5.921052456,7.400000095
3.75,6.064947605,33.33333206,5.921052456,6
3.700000048,5.58739233,0,6.907894611,7.050000191
3.680000067,5.34861517,0,5.263157845,7.599999905
3.529999971,5.826169968,0,7.894736767,6.199999809
4.179999828,4.918815613,0,6.578947544,6.699999809
3.670000076,4.680037975,0,4.9342103,5.75
3.670000076,4.775549412,0,7.236842155,6.25
3.950000048,5.635148048,0,5.921052456,6.25
4.130000114,5.014326572,0,7.5657897,6.800000191
3.75999999,5.15759325,0,9.539473534,6.349999905
4.239999771,5.444126129,0,7.236842155,6.099999905
3.829999924,4.871060371,0,7.5657897,6.449999809
3.680000067,5.15759325,0,8.881579399,6.099999905
3.75,5.778414726,0,7.236842155,5.949999809
3.75,5.444126129,0,6.907894611,6.5
3.859999895,4.966571331,0,6.25,6.199999809
3.839999914,5.34861517,0,4.605263233,6.550000191
4.079999924,4.823304653,0,6.578947544,6.75
3.950000048,4.966571331,0,4.276315689,6.550000191
3.769999981,4.775549412,0,7.894736767,6.550000191
3.900000095,5.396370411,0,8.223684311,6
3.970000029,4.966571331,0,7.236842155,6.599999905
3.660000086,4.775549412,0,8.223684311,6.550000191
3.880000114,5.109837532,0,8.552631378,6.699999809
3.529999971,5.58739233,0,8.552631378,6.75
3.819999933,5.778414726,0,6.578947544,6.849999905
3.849999905,5.300859451,0,8.881579399,7.449999809
3.910000086,5.444126129,0,4.9342103,5.449999809
4.099999905,5.062082291,0,6.25,6.150000095
3.779999971,5.635148048,0,5.921052456,7.099999905
3.75,5.34861517,0,6.907894611,6.599999905
3.819999933,5.539637089,0,7.5657897,6.800000191
3.920000076,5.730659008,0,6.25,7.449999809
3.630000114,5.873925686,0,6.25,6.300000191
3.680000067,6.064947605,0,7.236842155,6.599999905
4.059999943,5.491881371,0,6.578947544,6.699999809
4.019999981,5.969436646,0,7.236842155,7
4.090000153,5.635148048,0,5.921052456,7.5
3.839999914,,,,6.449999809
3.779999971,,,,7.300000191
3.859999895,,,,6.699999809
3.859999895,,,,6.599999905
3.980000019,,,,6.699999809
3.869999886,,,,6.050000191
4.039999962,,,,6.849999905
3.440000057,,,,6.349999905
4.039999962,,,,6.75
3.650000095,,,,6.75
4.119999886,,,,5.449999809
3.74000001,,,,6.849999905
3.839999914,,,,6.800000191
3.819999933,,,,7
3.819999933,,,,7.25
3.74000001,,,,4.900000095
3.779999971,,,,6.75
4.150000095,,,,6.599999905
3.730000019,,,,6.550000191
3.940000057,,,,6.75
3.789999962,,,,5.75
4.039999962,,,,6.550000191
3.910000086,,,,6.050000191
4.039999962,,,,5.949999809
3.789999962,,,,6.449999809
3.789999962,,,,6.5
3.910000086,,,,8.100000381
3.920000076,,,,5.599999905
4.059999943,,,,6.199999809
3.619999886,,,,6.400000095
3.75999999,,,,6.349999905
3.789999962,,,,6.599999905
3.440000057,,,,6.800000191
3.650000095,,,,7.699999809
3.539999962,,,,5.849999905
3.609999895,,,,6.300000191
3.960000038,,,,6
3.700000048,,,,6.199999809
3.880000114,,,,7.199999809
3.829999924,,,,6
3.799999952,,,,6.25
3.539999962,,,,5.300000191
3.75,,,,6.349999905
3.950000048,,,,6.949999809
4.139999866,,,,6.300000191
3.75999999,,,,6.400000095
3.690000057,,,,6.050000191
3.480000019,,,,6.849999905
3.519999981,,,,7.300000191
3.690000057,,,,6.5
4.150000095,,,,5.849999905
3.809999943,,,,6.599999905
3.519999981,,,,6.400000095
4.019999981,,,,5.849999905
3.900000095,,,,6.150000095
3.710000038,,,,6.75
3.970000029,,,,5.300000191
3.900000095,,,,5.800000191
3.569999933,,,,5.900000095
3.819999933,,,,5.400000095
3.640000105,,,,5.75
3.50999999,,,,7.150000095
3.730000019,,,,7
3.730000019,,,,6.150000095
3.720000029,,,,6.349999905
3.880000114,,,,6.5
3.849999905,,,,5.800000191
4.090000153,,,,6.5
3.769999981,,,,6.550000191
4.050000191,,,,5.699999809
3.99000001,,,,7.300000191
3.99000001,,,,6.150000095
4.079999924,,,,7.150000095
3.859999895,,,,6.849999905
3.960000038,,,,5.449999809
3.980000019,,,,6.650000095
3.859999895,,,,7.300000191
4.130000114,,,,5.449999809
3.890000105,,,,6.949999809
3.829999924,,,,6.699999809
3.700000048,,,,7.050000191
3.720000029,,,,8.25
3.660000086,,,,6.5
3.599999905,,,,6.25
3.650000095,,,,5.900000095
3.609999895,,,,6.349999905
4.010000229,,,,8.300000191
3.980000019,,,,7
3.730000019,,,,6.650000095
3.75,,,,6.75
3.720000029,,,,7.5
3.799999952,,,,5.599999905
3.5,,,,6.199999809
3.970000029,,,,6.550000191
3.640000105,,,,6.599999905
3.609999895,,,,6.449999809
3.609999895,,,,5.800000191
3.720000029,,,,5.699999809
3.599999905,,,,6.800000191
3.910000086,,,,6.699999809
3.799999952,,,,7.5
3.880000114,,,,6.949999809
3.910000086,,,,5.550000191
3.539999962,,,,7.050000191
3.549999952,,,,5.5
3.839999914,,,,5.449999809
3.640000105,,,,7.150000095
3.930000067,,,,6.050000191
3.619999886,,,,6.150000095
3.75,,,,6.550000191
3.519999981,,,,6.75
3.859999895,,,,6.25
3.859999895,,,,7.099999905
3.829999924,,,,6
3.880000114,,,,6.5
3.599999905,,,,6.900000095
3.769999981,,,,6.650000095
3.75999999,,,,6.199999809
3.690000057,,,,5.800000191
3.74000001,,,,6.25
4.019999981,,,,6.650000095
4,,,,6.800000191
3.710000038,,,,6.550000191
3.559999943,,,,5.849999905
4.159999847,,,,7.099999905
3.900000095,,,,7.099999905
3.599999905,,,,6.25
4.079999924,,,,5.550000191
4.340000153,,,,6.050000191
3.829999924,,,,6.550000191
3.809999943,,,,6.550000191
3.950000048,,,,7.050000191
3.75,,,,6.599999905
3.75999999,,,,7.599999905
3.720000029,,,,6.449999809
3.599999905,,,,5.5
4.010000229,,,,6.349999905
3.720000029,,,,6.25
3.930000067,,,,7.099999905
3.779999971,,,,6.199999809
3.799999952,,,,7.050000191
3.650000095,,,,6.650000095
3.75999999,,,,5.400000095
3.470000029,,,,5.900000095
3.569999933,,,,5.449999809
3.559999943,,,,6.099999905
3.50999999,,,,6.949999809
3.779999971,,,,6.25
4.070000172,,,,5.949999809
3.880000114,,,,5.900000095
3.779999971,,,,6.050000191
3.779999971,,,,6.75
3.880000114,,,,6.349999905
3.789999962,,,,6.550000191
3.779999971,,,,6.400000095
3.890000105,,,,6.300000191
3.630000114,,,,6.650000095
3.609999895,,,,6.599999905
3.75,,,,6.300000191
3.74000001,,,,5.300000191
3.74000001,,,,5.199999809
3.730000019,,,,6.5
3.869999886,,,,6.349999905
3.799999952,,,,5.5
3.839999914,,,,5.400000095
3.799999952,,,,7.349999905
3.940000057,,,,5.800000191
4.03000021,,,,6.150000095
3.599999905,,,,6.150000095
3.789999962,,,,6.849999905
3.75,,,,6.099999905
3.75,,,,6.150000095
3.74000001,,,,6.400000095
3.839999914,,,,6.900000095
3.839999914,,,,7.199999809
3.670000076,,,,6.75
3.829999924,,,,5.800000191
4.019999981,,,,5.650000095
3.670000076,,,,6.449999809
3.99000001,,,,6.25
3.660000086,,,,6.5
3.599999905,,,,7.300000191
3.599999905,,,,6.849999905
3.599999905,,,,6.599999905
3.50999999,,,,6.449999809
3.880000114,,,,6.349999905
3.890000105,,,,5.599999905
3.309999943,,,,6.349999905
3.980000019,,,,6.300000191
3.480000019,,,,5.800000191
3.849999905,,,,7.550000191
3.819999933,,,,7
3.74000001,,,,5.599999905
3.819999933,,,,6.150000095
3.819999933,,,,6.900000095
3.609999895,,,,6.25
4,,,,5.650000095
4.099999905,,,,5.699999809
3.720000029,,,,6.699999809
3.75,,,,6.25
3.670000076,,,,5.650000095
3.839999914,,,,6.599999905
3.559999943,,,,6.400000095
3.799999952,,,,6.599999905
3.559999943,,,,6.900000095
3.650000095,,,,6.900000095
3.660000086,,,,6.849999905
3.660000086,,,,6
3.809999943,,,,5.949999809
3.730000019,,,,6.449999809
3.880000114,,,,5.900000095
3.829999924,,,,6.550000191
3.640000105,,,,5.800000191
3.819999933,,,,7.550000191
3.75,,,,5.300000191
3.74000001,,,,6.050000191
3.599999905,,,,6.449999809
3.690000057,,,,6.050000191
3.700000048,,,,5.949999809
3.670000076,,,,6.050000191
3.75,,,,5.599999905
3.539999962,,,,5.800000191
3.690000057,,,,6.599999905
3.660000086,,,,6.550000191
4.039999962,,,,5.349999905
3.900000095,,,,7
3.630000114,,,,5.900000095
4.050000191,,,,6.550000191
3.910000086,,,,6.300000191
3.579999924,,,,6.199999809
3.809999943,,,,6
4.179999828,,,,6.400000095
3.640000105,,,,5.099999905
3.450000048,,,,6.650000095
3.869999886,,,,5.599999905
3.549999952,,,,6.5
3.789999962,,,,7.75
3.700000048,,,,7.849999905
3.849999905,,,,6.75
3.75999999,,,,5.650000095
3.900000095,,,,6
3.829999924,,,,6.050000191
3.920000076,,,,6.550000191
3.839999914,,,,6.449999809
3.75,,,,7.5
3.75999999,,,,6.300000191
3.769999981,,,,6.550000191
3.74000001,,,,6.25
3.880000114,,,,6.300000191
3.75999999,,,,6.550000191
3.819999933,,,,5.550000191
3.640000105,,,,5.849999905
3.420000076,,,,6.300000191
3.549999952,,,,6.199999809
3.410000086,,,,6.800000191
3.779999971,,,,5
3.769999981,,,,5.800000191
3.720000029,,,,7.050000191
3.609999895,,,,6.650000095
3.779999971,,,,5.949999809
3.849999905,,,,6.25
3.829999924,,,,6.199999809
3.920000076,,,,6
3.869999886,,,,5.550000191
4.110000134,,,,5.699999809
3.779999971,,,,6.050000191
3.49000001,,,,6.599999905
3.809999943,,,,6.599999905
3.910000086,,,,6.699999809
3.869999886,,,,5.800000191
3.700000048,,,,5.949999809
3.960000038,,,,6.5
3.819999933,,,,5.900000095
3.890000105,,,,6.150000095
3.900000095,,,,5.599999905
3.799999952,,,,6.300000191
3.769999981,,,,6.349999905
3.690000057,,,,6.349999905
3.869999886,,,,6.349999905
3.950000048,,,,5.849999905
3.75999999,,,,7.25
3.900000095,,,,6.550000191
3.680000067,,,,6
3.819999933,,,,5.699999809
3.900000095,,,,6.300000191
3.579999924,,,,6.099999905
3.849999905,,,,5.949999809
3.75,,,,6.099999905
3.869999886,,,,5.800000191
3.819999933,,,,6.150000095
3.839999914,,,,5.650000095
3.900000095,,,,6
3.769999981,,,,5.349999905
3.910000086,,,,6.5
3.539999962,,,,7.650000095
4.090000153,,,,5.800000191
3.849999905,,,,6.349999905
3.680000067,,,,6.800000191
3.869999886,,,,6.849999905
3.75999999,,,,5.150000095
3.660000086,,,,7.900000095
3.769999981,,,,6
3.710000038,,,,6.349999905
3.960000038,,,,6.150000095
3.690000057,,,,6.550000191
4.059999943,,,,5.550000191
3.700000048,,,,5.75
3.75999999,,,,6.199999809
3.569999933,,,,6.349999905
4.019999981,,,,5.150000095
3.799999952,,,,4.949999809
3.900000095,,,,6.099999905
4.239999771,,,,6.300000191
3.609999895,,,,6.699999809
3.960000038,,,,5.949999809
3.329999924,,,,5.849999905
3.930000067,,,,7.099999905
3.720000029,,,,5.849999905
3.930000067,,,,6.300000191
3.170000076,,,,5.050000191
3.619999886,,,,6.300000191
3.769999981,,,,6.5
3.579999924,,,,6.650000095
3.980000019,,,,6
3.700000048,,,,6.199999809
3.730000019,,,,5.699999809
3.710000038,,,,6.349999905
3.710000038,,,,6.300000191
3.579999924,,,,5.75
3.5,,,,7.050000191
3.480000019,,,,6.150000095
3.619999886,,,,7.400000095
3.529999971,,,,6.300000191
3.549999952,,,,6.5
3.690000057,,,,6.25
3.75,,,,5.449999809
3.75999999,,,,6.050000191
3.799999952,,,,5.849999905
3.710000038,,,,6.550000191
3.789999962,,,,6.400000095
3.599999905,,,,6.650000095
3.960000038,,,,5.800000191
3.700000048,,,,6.599999905
3.839999914,,,,6.550000191
3.75,,,,5.550000191
4.099999905,,,,6.900000095
3.609999895,,,,7.300000191
3.920000076,,,,5.900000095
4,,,,6.900000095
3.839999914,,,,7.349999905
3.670000076,,,,6.099999905
3.690000057,,,,6.150000095
3.890000105,,,,6.150000095
3.900000095,,,,6.300000191
3.650000095,,,,7.199999809
3.839999914,,,,7.300000191
3.880000114,,,,6.25
3.660000086,,,,6.300000191
3.670000076,,,,6.300000191
3.609999895,,,,7.199999809
3.99000001,,,,6.300000191
3.859999895,,,,6.099999905
3.74000001,,,,6.75
4.179999828,,,,6.550000191
3.450000048,,,,6.599999905
4.019999981,,,,6.5
3.930000067,,,,5.699999809
3.730000019,,,,6
3.880000114,,,,7.25
3.869999886,,,,6.949999809
3.660000086,,,,5.949999809
3.75999999,,,,5.800000191
3.789999962,,,,6.300000191
3.599999905,,,,6.25
3.849999905,,,,6.699999809
3.859999895,,,,6.300000191
3.799999952,,,,6.550000191
3.789999962,,,,6.099999905
3.960000038,,,,6.5
3.779999971,,,,6
3.789999962,,,,6.300000191
3.650000095,,,,5.650000095
3.559999943,,,,6.75
3.680000067,,,,6.900000095
3.869999886,,,,6.150000095
3.809999943,,,,6.650000095
3.710000038,,,,6.099999905
3.519999981,,,,6.300000191
3.880000114,,,,5.949999809
3.869999886,,,,6.599999905
3.779999971,,,,6.300000191
3.589999914,,,,7.449999809
3.779999971,,,,6.550000191
3.74000001,,,,6.900000095
3.859999895,,,,6
3.769999981,,,,7
3.779999971,,,,6.599999905
3.839999914,,,,6.5
3.700000048,,,,7.199999809
3.829999924,,,,5.949999809
3.609999895,,,,6
3.75999999,,,,6.300000191
3.769999981,,,,6.050000191
3.880000114,,,,6.199999809
3.960000038,,,,6.050000191
3.940000057,,,,6.349999905
3.839999914,,,,6.099999905
3.75,,,,6.25
3.700000048,,,,6.449999809
3.980000019,,,,5.400000095
3.50999999,,,,7.050000191
3.640000105,,,,7.150000095
3.630000114,,,,5.800000191
3.359999895,,,,5.849999905
